19:45:24.447 INFO  ExecHelper - /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/bin/Linux/glslangValidator -E --stdin -S comp
19:45:24.497 INFO  ExecHelper - Result: 0
19:45:24.557 INFO  ReductionDriver - Starting reduction for variant_352
19:45:24.561 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_352.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_352/variant_352.json
19:45:24.563 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:45:24.563 INFO  ExecHelper - Result: 127
19:45:24.563 INFO  CustomFileJudge - Custom file judge result: 127
19:45:24.563 INFO  ReductionDriver - Result from initial state is not interesting (attempt 1)
19:45:24.564 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_352.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_352/variant_352.json
19:45:24.565 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:45:24.565 INFO  ExecHelper - Result: 127
19:45:24.565 INFO  CustomFileJudge - Custom file judge result: 127
19:45:24.565 INFO  ReductionDriver - Result from initial state is not interesting (attempt 2)
19:45:24.566 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_352.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_352/variant_352.json
19:45:24.567 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:45:24.567 INFO  ExecHelper - Result: 127
19:45:24.567 INFO  CustomFileJudge - Custom file judge result: 127
19:45:24.567 INFO  ReductionDriver - Result from initial state is not interesting (attempt 3)
19:45:24.568 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_352.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_352/variant_352.json
19:45:24.569 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:45:24.569 INFO  ExecHelper - Result: 127
19:45:24.569 INFO  CustomFileJudge - Custom file judge result: 127
19:45:24.569 INFO  ReductionDriver - Result from initial state is not interesting (attempt 4)
19:45:24.570 INFO  ExecHelper - interestingness_test /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_352.comp reduction_results/rtx_4070/syn_memory_converge_atomic/variant_352/variant_352.json
19:45:24.570 INFO  StreamGobblerLogger - stderr.env: ‘interestingness_test’: No such file or directory
19:45:24.571 INFO  ExecHelper - Result: 127
19:45:24.571 INFO  CustomFileJudge - Custom file judge result: 127
19:45:24.571 INFO  ReductionDriver - Result from initial state is not interesting (attempt 5)
19:45:24.571 INFO  ReductionDriver - Tried 5 times; stopping.
Reduction command: java -ea -cp /opt/graphicsfuzz/graphicsfuzz/target/graphicsfuzz/python/drivers/../../jar/tool-1.0.jar com.graphicsfuzz.reducer.tool.GlslReduce /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_352.json interestingness_test --output reduction_results/rtx_4070/syn_memory_converge_atomic/variant_352 /opt/reduce/rtx_4070/syn_memory_converge_atomic/variant_352.comp
